88.7,29.82,69.04,17.26
90.5,23.64,53.774,13.443
67,26.22,49.3,12.325
85.9,28.64,49.64,12.41
89.3,25.26,40.56,10.14
85.7,23.99,39.16,9.79
83.6,19.86,9.36,2.34
79.4,22.2,48.38,12.095
52.9,21.8,63.3,15.825
28.5,23.3,102.52,25.63
23.9,28.72,39.94,9.985
22.1,20.13,34.54,8.635
18.2,24.65,47.92,11.98
25.8,25.58,39.08,9.77
46.7,24.03,57.76,14.44
42.5,24.34,47.1,11.775
35.2,26.06,56.6,14.15
28.9,27.65,69.795,17.449
29.4,28.94,61.172,15.293
32.8,33.58,107.75,26.936
42.7,35.96,65.96,16.49
74.1,35,66.34,16.585
85.1,31.47,76.475,19.119
85.8,29.18,129.3,32.325
89,32.87,60.712,15.178
88.9,41.42,80.76,20.19
89,39.27,52.001,13
89.2,30.46,52.24,13.06
89.5,39.53,80.14,20.035
91.6,44.95,118.78,29.695
90.1,49.13,121.59,30.398
37.7,48.01,95.411,23.853
38.2,46.37,66.84,16.71
59.9,34.76,65.02,16.255
86.7,32.74,84,21
75.1,28.68,69.72,17.43
38.5,21.51,45.839,11.46
37.6,24.76,53.688,13.422
53.9,19.86,3.38,0.845
86.1,15.51,33.78,8.445
85.5,17.9,41.6,10.4
82.9,20.04,45.12,11.28
82.3,22,40.74,10.185
44.3,15.64,36.86,9.215
69.5,14,25.12,6.28
78.2,21.59,50.88,12.72
83.1,35.63,64.4,16.1
83.8,40.56,75.396,18.849
82.6,28.32,63.64,15.91
85.4,20.17,35.54,8.885
85.9,14.85,24.505,6.1263
85.3,17.9,32.639,8.1597
74.6,30.87,57.58,14.395
58.8,39.99,72.674,18.169
61,35.03,82.28,20.57
48.4,43.12,73.86,18.465
33.2,43.53,87.79,21.948
58.8,23.58,35.48,8.87
59.6,19.92,28.32,7.08
59.6,21.23,52.9,13.225
59.1,25.99,100.31,25.079
57.1,30.99,86.96,21.74
57.8,35,45.92,11.48
78.4,23.05,63.54,15.885
76.2,22,25.08,6.27
75.4,19.6,35.72,8.93
81.6,19.65,41.147,10.287
79.1,24.45,47.76,11.94
81.8,29,49.211,12.303
38.7,31.32,55.84,13.96
21.6,31.04,56.704,14.176
24.1,28.4,63.648,15.912
22,29.53,54.715,13.679
20.7,34.35,57.921,14.48
21.3,27.89,67.022,16.756
25.3,32.69,66.389,16.597
18.8,32.49,67.7,16.925
10.9,31,71.417,17.854
8.4,29.97,85.056,21.264
21.9,31.97,94.88,23.72
31.2,32.36,56.42,14.105
18.3,31.95,72.06,18.015
11.3,34.22,62.16,15.54
6.4,32.08,65.9,16.475
6.5,34.94,50.808,12.702
6.5,35.53,65.355,16.339
7.5,34.8,61.48,15.37
16.2,36.66,52.44,13.11
27.2,35.7,69.02,17.255
7.3,40.72,85.16,21.29
7.1,47.66,113.06,28.265
6.7,40.58,76.66,19.165
6.7,33.18,51.16,12.79
6.9,28.07,59.66,14.915
7.2,35.11,59.78,14.945
8,35.71,58.756,14.689
7.4,31.91,62.94,15.735
6.9,36.03,104.42,26.105
6.7,37.21,74.988,18.747
6.9,39.1,74.702,18.675
7,41.6,70.293,17.573
7.2,39.29,54.368,13.592
9,37.99,66.849,16.712
14.9,40.82,70.267,17.567
16.5,29.18,45.317,11.329
16.7,24.8,24.88,6.22
15.9,19.33,7.9,1.975
12.6,23.23,43.84,10.96
10,28.91,36.9,9.225
8.1,30.22,66.15,16.538
8.1,30.69,69.54,17.385
8,31.11,68.779,17.195
8.1,27.91,53.6,13.4
8.2,24.03,27.089,6.7722
42.1,27.32,59.297,14.824
35.8,29.21,38.32,9.58
14.8,26.12,47.9,11.975
11.6,28.17,63.527,15.882
8.2,32.38,83.115,20.779
7.2,34.46,74.79,18.698
7.5,23.23,31.88,7.97
8.4,16.51,2.78,0.695
9.1,24.69,50.1,12.525
11.1,27.45,57.105,14.276
14.3,28.78,47.58,11.895
14.3,29.6,64.409,16.102
14.7,34.07,79.64,19.91
19.7,33.44,79.673,19.918
32.9,32.21,80.888,20.222
11.7,32.41,76.461,19.115
30.4,29.86,51.6,12.9
69.4,26.33,64.52,16.13
80.3,27.26,59.8,14.95
68.9,26.94,57.78,14.445
63.3,28.94,67.079,16.77
66.1,22.9,9.08,2.27
71.4,27.94,52.14,13.035
90.5,30.43,71.94,17.985
93.9,33.06,78.36,19.59
91.8,31.99,23.82,5.955
89.6,28.13,54.5,13.625
90.2,26.8,57.52,14.38
91.2,27.52,64.82,16.205
93.9,34.23,58.88,14.72
91.9,25.88,43.16,10.79
91.1,31.06,73.22,18.305
81,36.02,77.88,19.47
51.2,37.27,120.34,30.085
50.8,32.24,69.04,17.26
68.2,27.06,17.46,4.365
56,25.26,18.78,4.695
54,25.64,39.14,9.785
59.7,28.56,52.7,13.175
90.8,30.96,66.88,16.72
45.1,29.56,65.66,16.415
40.3,28.22,74.14,18.535
42.4,27.02,65.3,16.325
69.6,33.13,66.26,16.565
85.3,30.8,46.72,11.68
87.1,28.66,47.118,11.779
88.4,20.03,18.1,4.525
84.7,23.29,47.5,11.875
74.8,21.06,37.282,9.3204
18,22.2,32.14,8.035
8.2,25.63,57.004,14.251
8.2,29.59,49.985,12.496
8.3,24.58,52.987,13.247
15.6,24.5,44.184,11.046
28.7,25.64,30.58,7.645
26.9,20.3,31.32,7.83
25.4,19.8,49.7,12.425
24,23.36,38.44,9.61
12.1,24.36,30.76,7.69
37.9,24,47.795,11.949
88.2,21.32,48.814,12.204
62.1,22.94,57.398,14.35
59.2,23.53,54.829,13.707
84.3,23.24,68.99,17.247
88.6,27,60.905,15.226
90.7,27.55,74.268,18.567
56.5,31.35,73.426,18.356
35.5,33.79,78.191,19.548
35.8,34.85,59.496,14.874
53.4,30.08,63.194,15.798
60.9,31.65,43.111,10.778
60.5,28.15,33.518,8.3795
62.2,23.58,57.317,14.329
39,23.64,33.748,8.4371
16.1,22.98,58.897,14.724
15.7,31.18,40.679,10.17
11.6,25.33,44.116,11.029
3,24.2,40.18,10.045
5.3,30.41,43.86,10.965
21.8,27.99,37.78,9.445
20,23.84,50.753,12.688
14.2,28.13,30.86,7.7149
3.2,31.68,50.746,12.686
55.8,24.13,46.936,11.734
94.9,24.26,39.939,9.9848
78.3,31.73,58.459,14.615
77.7,32.2,59.682,14.921
71.4,29.13,54.059,13.515
63.3,25.89,48.654,12.163
51.2,29.23,61.178,15.295
46.9,28.5,49.57,12.393
36.3,27.21,57.027,14.257
21.8,24.8,59.223,14.806
12.3,23.21,47,11.75
11.3,24.3,38.825,9.7064
12.4,22.73,21.124,5.281
10.7,23.48,49.14,12.285
16.4,21.81,54.072,13.518
27.3,21.98,41.64,10.41
15.6,23.15,52.422,13.106
14.2,23.28,29.38,7.345
14.6,21.5,25.44,6.36
16.4,24.24,38.776,9.6939
16.2,26.59,47.872,11.968
22.9,24.18,31.96,7.99
30.5,25.85,42.997,10.749
49.7,25.15,39.536,9.8841
77.2,23.89,46.978,11.744
96.9,24.53,60.663,15.166
97.1,29.47,64.795,16.199
97.1,32.34,61.308,15.327
97.1,29.38,54.334,13.584
97.1,26.54,51.73,12.933
97,22.94,49.397,12.349
96.5,23.29,40.559,10.14
97.1,26.47,44.602,11.15
96.3,25.19,42.471,10.618
92.4,24.75,53.165,13.291
89.7,23.12,68.451,17.113
89.4,26.77,45.687,11.422
88,27.57,58.29,14.572
94,31.53,65.694,16.423
80.1,31.89,91.764,22.941
65.7,29.98,53.411,13.353
63.5,28.09,61.497,15.374
81.7,26.3,65.035,16.259
93.4,32.64,136.55,34.137
94.2,39.99,94.154,23.538
87.3,28.73,62.355,15.589
73.1,28.09,49.836,12.459
38.7,29.16,58.868,14.717
38.9,33.2,97.578,24.395
39,33.69,72.142,18.035
38.5,34.12,80.372,20.093
37.9,33.75,109.02,27.255
50.5,33.77,91.747,22.937
87.9,28.45,46.33,11.583
91.8,25.71,18.751,4.6878
90.6,21.781,26.245,6.5612
84.1,21.112,33.74,8.435
84.4,17.874,39.363,9.8408
84.9,21.377,34.999,8.7496
85.4,22.233,41.782,10.446
87.1,25.572,45.794,11.449
85.9,26.165,51.126,12.782
84.8,26.976,50.7,12.675
83.1,26.866,55.646,13.912
85.9,25.988,57.332,14.333
87.3,26.208,49.86,12.465
82.1,25.772,53.788,13.447
84.3,22.8,16.78,4.195
82.6,24.974,48.864,12.216
73.6,33.83,53.602,13.4
62.2,29.897,48.518,12.13
45.9,34.354,54.649,13.662
50.9,40.607,98.635,24.659
68.2,49.61,108.56,27.141
66.6,41.124,73.354,18.339
71.4,42.806,63.609,15.902
76.5,40.814,125.08,31.271
61.2,45.056,68.402,17.1
64.8,50.157,206.57,51.642
71.2,47.833,64.77,16.192
72.7,34.929,73.222,18.306
61.9,39.651,63.337,15.834
52.4,57.378,92.891,23.223
27,47.554,116.11,29.027
3.2,34.204,68.693,17.173
3.3,34.983,56.877,14.219
4.8,34.579,73.12,18.28
13.7,33.374,82.216,20.554
24.3,33.677,63.944,15.986
53.3,29.403,51.329,12.832
36.1,32.424,64.876,16.219
24.2,28.952,51.225,12.806
22.1,26.99,37.98,9.495
20.6,24.924,41.633,10.408
12.1,25.757,40.56,10.14
12.3,27.363,46.82,11.705
23.9,31.747,60.93,15.232
29.5,31.799,68.964,17.241
14.8,27.261,47.958,11.989
16.3,24.281,37.343,9.3357
12.3,23.412,37.82,9.455
33,22.009,38.27,9.5674
58.1,26.73,46.403,11.601
74.5,30.946,63.201,15.8
72.2,36.291,83.18,20.795
78.6,33.364,59.547,14.887
86.3,26.233,49.604,12.401
82.5,26.754,52.482,13.12
64.2,30.039,53.834,13.459
56.4,33.818,59.682,14.921
60.8,35.632,83.559,20.89
79.8,35.308,66.37,16.593
43.9,34.813,64.009,16.002
33.1,29.568,57.102,14.276
26.3,40.712,71.338,17.834
32.5,39.487,132.47,33.116
68.8,44.738,99.361,24.84
67.1,44.559,73.701,18.425
91,36.259,70.823,17.706
91.3,29.888,64.949,16.237
88.6,27.636,50.192,12.548
94.4,28.707,47.3,11.825
94.3,47.241,106.97,26.742
85.7,47.866,84.691,21.173
77.1,36.87,58.399,14.6
77.6,38.923,123.54,30.885
77.9,41.638,64.256,16.064
70.7,37.875,77.841,19.46
64.9,41.493,104.93,26.233
56.4,35.979,74.981,18.745
55.4,36.018,64.11,16.028
60,35.642,67.335,16.834
63.4,36.559,66.835,16.709
69.6,31.837,50.198,12.55
76.5,32.086,48.52,12.13
82.6,36.434,76.1,19.025
81,36.2,49.092,12.273
82.8,36.641,67.831,16.958
87.1,32.731,71.166,17.791
88.6,33.926,59.494,14.873
87.3,29.947,51.137,12.784
87.3,27.011,44.24,11.06
89.1,26.683,51.411,12.853
88.6,25.987,48.082,12.02
87.2,25.982,47.008,11.752
88.1,27.375,48.862,12.215
86.8,30.896,53.54,13.385
83.7,30.769,51.369,12.842
84.1,31.436,54.438,13.609
79.5,29.592,54.001,13.5
69.7,29.023,60.253,15.063
53.1,27.542,28.131,7.0327
57.3,27.234,41.853,10.463
56.7,33.697,49.54,12.385
59.2,27.784,52.33,13.082
56.2,28.899,45.6,11.4
61.8,30.595,55.367,13.842
67,31.364,62.212,15.553
76.7,32.307,54.082,13.52
84.6,29.908,58.42,14.605
78.5,32.363,63.003,15.751
79.5,30.131,52.36,13.09
79.7,30.213,30.5,7.625
78.6,29.269,43.4,10.85
72.6,29.995,59.18,14.795
64.7,33.025,73.859,18.465
59.9,31.954,76.74,19.185
49.4,34.894,72.834,18.209
54.8,34.146,59.22,14.805
23,32.087,48.2,12.05
15.3,29.777,59.345,14.836
24.8,31.4,56.559,14.14
18.4,30.692,52.94,13.235
7.2,30.133,58.875,14.719
6.5,33.289,61.969,15.492
7.6,31.715,59.942,14.985
8.9,30.297,49.98,12.495
22.3,32.122,58.867,14.717
44.7,31.634,59.252,14.813
65.8,30.629,42.489,10.622
75.8,27.509,37.2,9.3
79.5,31.259,59.518,14.88
82.3,30.56,48.638,12.159
84.4,24.131,48.261,12.065
81.6,25.286,17.07,4.2676
82.6,27.013,70.499,17.625
72.6,29.913,63.684,15.921
13.7,30.912,45.62,11.405
10,26.791,29.32,7.33
16.2,21.883,49.142,12.285
21.2,18.733,28.42,7.105
27.2,22.204,32.36,8.09
57.6,22.764,48.702,12.175
89.6,21.994,63.778,15.944
88.9,24.16,60.021,15.005
70.8,27.848,52.273,13.068
42.2,20.743,42.92,10.73
69.4,20.64,47.34,11.835
78.6,25.977,47.807,11.952
80.8,24.8,42.191,10.548
85.9,23.969,47.32,11.83
86,24.497,49.931,12.483
82.9,21.895,28.929,7.2324
80.3,18.016,12.9,3.225
73.6,16.493,17.24,4.31
69.1,16.512,21.06,5.265
78.5,22.839,41.495,10.374
88.8,21.294,44.337,11.084
53.6,23.231,45.173,11.293
4.5,25.768,55.282,13.82
9.4,25.297,51.3,12.825
24.7,32.331,94.527,23.632
24.5,44.248,71.16,17.79
14.7,37.727,102.65,25.662
90.3,45.736,92.404,23.101
96.8,45.545,102.8,25.701
96.8,43.186,94.692,23.673
97.1,41.257,95.158,23.79
97.1,41.405,54.65,13.662
97.1,47.981,89.547,22.387
97.1,47.84,86.693,21.673
97.1,36.748,26.076,6.5191
97.1,27.611,37.98,9.495
97.1,25.442,44.052,11.013
74.6,24.401,38.244,9.5609
94,25.713,41.081,10.27
95.9,24.413,36.6,9.15
93.3,27.019,58.075,14.519
92.8,27.56,47.314,11.828
85.7,30.239,52.797,13.199
91.9,34.586,57.82,14.455
92.7,32.36,54.525,13.631
90.7,32.425,66.669,16.667
91.3,35.226,80.839,20.21
90.7,38.283,116.44,29.11
88.4,39.1,65.686,16.422
90.3,40.423,69.417,17.354
90.4,34.746,65.339,16.335
70.1,28.799,52.321,13.08
25.7,28.095,51.24,12.81
13.1,31.516,64.399,16.1
5.1,32.122,63.72,15.93
19.2,32.617,85.546,21.387
36.8,30.385,55.5,13.875
53.8,28.283,52.694,13.173
87.1,29.738,61.01,15.253
93.5,32.532,70.24,17.56
92.6,42.472,91.574,22.893
91.4,42.711,103.72,25.929
88.6,43.175,77.249,19.312
87.3,45.13,91.384,22.846
79.4,45.492,112.41,28.101
66.5,46.203,78.058,19.515
69.9,49.008,74.938,18.735
61.8,56.902,92.009,23.002
75.5,51.786,88.113,22.028
79.5,50.257,71.797,17.949
81.9,48.646,81.352,20.338
71.7,44.437,97.363,24.341
61.7,41.124,57.6,14.4
55.6,47.51,81.54,20.385
72.5,54.616,143.45,35.863
85.8,62.991,138.09,34.523
92.8,47.474,59.345,14.836
94.2,36.555,68.464,17.116
93.6,40.034,143.98,35.994
93,42.14,94.758,23.689
90.8,43.34,146.77,36.692
91.2,54.188,107.07,26.769
91.3,63.57,191.64,47.909
85.9,75.962,85.8,21.45
63.3,67.324,157.65,39.414
27.1,53.12,98.48,24.62
17.3,44.55,68.051,17.013
4.5,45.628,74.833,18.708
3.9,51.368,83.11,20.778
3.8,47.492,79.218,19.805
4.3,48.63,122.16,30.539
5.7,58.601,107.03,26.758
6.6,59.778,140.11,35.028
4.6,59.639,159.23,39.807
5.6,59.634,94.897,23.724
10.4,52.45,72.235,18.059
9,44.947,80.756,20.189
18.4,46.211,82.531,20.633
21.2,46.782,88.498,22.124
23.3,53.209,71.678,17.92
45.2,51.741,86.463,21.616
64.1,45.362,90.286,22.572
44.4,39.175,80.214,20.054
47.3,37.079,63.222,15.805
45.5,34.579,68.43,17.108
81.3,34.975,69.598,17.4
59.5,36.57,67.249,16.812
21.3,37.43,72.041,18.01
16.7,41.146,78.734,19.684
21.8,52.488,134.74,33.684
17.3,66.537,170.83,42.707
9.9,71.719,67.912,16.978
2.9,43.496,58.426,14.606
2.2,36.415,36.147,9.0368
9.5,30.395,38.604,9.6509
18.6,25.523,40.922,10.23
18.1,26.721,44.97,11.243
19.1,28.634,47.76,11.94
15.1,30.263,62.24,15.56
7.4,32.596,60.114,15.028
4.1,34.31,74.922,18.73
7.7,32.622,50.16,12.54
9.4,33.171,62.682,15.671
16.1,40.05,69.575,17.394
24.2,43.489,109.64,27.41
22.1,45.585,113.85,28.462
12.2,56.736,146.91,36.727
14.5,53.208,77.96,19.49
34.1,45.298,79.698,19.925
50.5,38.609,62.423,15.606
45.5,44.713,64.702,16.175
34.6,38.851,71.377,17.844
38,45.767,57.915,14.479
27.2,42.744,64.585,16.146
13.1,36.58,70.342,17.586
5.4,29.589,51.277,12.819
3,34.258,57.755,14.439
4.2,36.368,74.449,18.612
8.3,31.304,44.06,11.015
16.1,29.307,69.78,17.445
10.5,29.703,23.645,5.9112
7.6,27.066,37.831,9.4577
3.1,28.34,43.6,10.9
3.7,30.256,50.42,12.605
12.5,35.834,63.194,15.798
59.3,35.056,70.131,17.533
91,37.842,84.745,21.186
94.7,40.625,135.67,33.917
95.1,41.27,85.018,21.254
95.4,38.023,37.548,9.387
96,30.523,45.564,11.391
95.7,34.179,51.635,12.909
95,36.307,59.382,14.845
96.8,33.784,63.521,15.88
97.1,35.228,51.86,12.965
97.1,34.815,58.077,14.519
96.2,31.241,35.18,8.795
95.7,28.734,38.621,9.6552
96.2,28.669,35.18,8.795
97.1,26.267,41.12,10.28
93.2,27.405,47.908,11.977
94.1,28.047,45.18,11.295
94.4,29.879,52.72,13.18
51.5,29.307,59.475,14.869
13.3,29.646,57.481,14.37
10,33.445,67.134,16.783
27.3,38.37,89.58,22.395
80.7,36.617,72.446,18.111
95.8,36.536,68.409,17.102
87.9,36.593,116.8,29.2
22.4,33.515,61.193,15.298
6,31.088,58.13,14.532
6.6,30.287,34.927,8.7318
22.4,30.366,47.176,11.794
29.8,33.195,62.148,15.537
30.7,34.124,47.805,11.951
37.5,33.185,56.678,14.17
50.9,30.119,43.787,10.947
50.8,27.179,42.489,10.622
49.1,30.001,59.74,14.935
48.7,32.597,55.01,13.752
48.8,32.232,61.46,15.365
49.1,36.803,100,25.001
48.3,38.735,235.14,58.785
46.4,32.125,54,13.5
44.4,30.25,42.96,10.74
24.7,31.115,54.469,13.617
10.6,30.435,63.757,15.939
4.9,35.217,56.46,14.115
4.9,48.902,79.557,19.889
7.5,46.75,105.47,26.367
22.6,35.507,62.314,15.578
25.2,30.841,43.68,10.92
26.2,31.48,66.64,16.66
89.5,43.053,63.881,15.97
64.4,37.262,55.058,13.764
24.9,41.121,93.514,23.378
29.8,55.546,128.57,32.142
49.9,37.275,43.615,10.904
62.3,29.591,26.931,6.7326
75.9,26.492,37.82,9.455
40.3,31.719,56.2,14.05
15.2,39.249,66.624,16.656
7.9,47.071,110.49,27.624
13.6,63.847,135.73,33.933
8.6,53.431,82.322,20.581
7.2,48.546,58.64,14.66
11.8,60.465,94.21,23.553
12.9,60.583,183.11,45.777
19.5,72.455,116.8,29.201
62,71.132,120.87,30.216
76,86.524,154.48,38.62
85.5,62.93,98.598,24.649
85.8,68.858,77.335,19.334
86.6,78.287,145.49,36.371
87.9,94.611,185.72,46.429
87.2,84.244,153.68,38.42
82.3,60.563,86.749,21.687
82.3,62.401,104.48,26.12
81.5,55.239,168.24,42.061
84.4,56.672,124.51,31.128
85,75.581,183.89,45.972
84.2,79.533,140.09,35.022
85.5,69.144,109.4,27.35
83,69.182,79.493,19.873
83.7,43.36,60.253,15.063
85.7,37.419,44.029,11.007
85.2,32.772,45.34,11.335
85.2,38.305,74.004,18.501
88.2,34.98,67.024,16.756
79.6,34.883,55.649,13.912
77.6,34.936,59.94,14.985
66.1,37.556,70.969,17.742
44.2,15.63,30.94,7.735
59.5,16,13.44,3.36
81.3,14.5,29.58,7.395
57.3,13.48,18.94,4.735
48.6,14.82,28.62,7.155
17.7,19.03,33.2,8.3
7.2,25.99,68.38,17.095
7.3,30.02,67.58,16.895
11.5,26.88,43.479,10.87
18.5,41.99,118.04,29.51
50.9,54.88,92.943,23.236
65.3,30.88,88.38,22.095
70.9,21.99,42.998,10.75
77.3,30.99,80.6,20.15
74.8,47.3,37.64,9.41
71.2,60.58,72.843,18.211
76.5,39.54,185.86,46.465
77.8,28.33,66.5,16.625
78.8,28.95,119.24,29.81
81.1,37.63,119.14,29.785
81.4,45.63,125.8,31.45
65.2,45.01,83.119,20.78
22.4,59.51,133.68,33.42
5.8,64.97,119.68,29.92
5.4,57.14,68.7,17.175
5.4,52.25,61.674,15.419
5.5,48.8,85.36,21.34
5.6,47.59,111.14,27.785
5.7,57.08,77.64,19.41
5.9,56.38,59.16,14.79
6,55.03,165.76,41.44
5.9,48.95,114.53,28.632
6.2,38.04,120.6,30.15
8.4,30.42,59.752,14.938
11.3,26.95,55.46,13.865
12.2,39.07,93.54,23.385
15.7,29.22,50.34,12.585
19.8,25.37,67.16,16.79
16,37.59,71.66,17.915
14.2,36.11,77.6,19.4
14.1,25.11,42.68,10.67
15,25.87,46.382,11.596
14.6,30.64,49.76,12.44
13.9,26.43,44.08,11.02
14.3,26.05,48.24,12.06
12.1,25.5,39.28,9.82
13.3,43.75,68.84,17.21
12.9,39.03,62.64,15.66
14.4,30.82,57.48,14.37
29.8,26.1,45.2,11.3
39.8,23.63,44.14,11.035
31.4,21.78,48.24,12.06
28.9,22.32,48.6,12.15
21.6,26.51,50.6,12.65
23,25.37,35.54,8.885
15.4,26.5,59.7,14.925
9.7,25.74,77.08,19.27
12.9,25.65,52,13
20.6,28.6,71.94,17.985
31.3,25,51.44,12.86
37.6,19.75,36.28,9.07
33.7,20,37.78,9.445
53.1,17.89,44.76,11.19
73.4,18.08,31.38,7.845
65,17.93,40.3,10.075
70.3,19.73,43.2,10.8
69.7,18.62,38.54,9.635
32.4,21.37,38.72,9.68
16.6,26,51.04,12.76
42.3,25.45,52.4,13.1
51,25.44,115.06,28.765
22.5,27.41,49.74,12.435
27.6,30.06,98.88,24.72
32.4,28.31,62.96,15.74
73.9,26.03,44.9,11.225
88.3,30.07,45.071,11.268
42.3,30.46,89.64,22.41
27.7,35,150,37.5
86,34.08,49.56,12.39
94,34.07,70.94,17.735
94.5,25.51,48.46,12.115
59.7,31.76,60.7,15.175
90.2,35,78.4,19.6
88.3,32,64.98,16.245
89,22.58,31.76,7.94
90.3,20.2,31.72,7.93
89.8,22.46,33.54,8.385
91,21,29.8,7.45
83.5,18,32.84,8.21
81.6,23.04,43.88,10.97
87.9,24.81,63.38,15.845
89.1,25.61,55.06,13.765
77.1,27.23,71.858,17.964
34.5,30.78,69.64,17.41
16,25.2,53.98,13.495
17.3,31.33,55.42,13.855
30.7,34.73,59.18,14.795
63.9,24.35,49.16,12.29
73.5,25,56.34,14.085
72.6,25.55,50.86,12.715
65,26.75,54.62,13.655
57.5,23.38,50.22,12.555
46.7,27.08,57.92,14.48
39.3,26.7,78.07,19.518
39.8,30.03,65.48,16.37
71.9,28.58,55.58,13.895
87.3,28.69,52.82,13.205
82.6,27.15,65.54,16.385
60.5,22.01,39.56,9.89
82.6,22.06,50.68,12.67
30.1,24.92,56.14,14.035
40.9,22.4,44.74,11.185
34.4,24.63,44.48,11.12
19.4,24.22,47.5,11.875
2.2,27.03,56.1,14.025
2.2,20.07,34.86,8.715
2.8,25.11,50.94,12.735
5.7,26,39.84,9.96
10.2,23.96,34.02,8.505
9,21,25.56,6.39
12.3,15.84,5.5,1.375
21.2,17.77,42.86,10.715
21.3,17.48,64.66,16.165
8.6,20,64.44,16.11
20.7,22.85,33.72,8.43
41.4,17.43,34.4,8.6
22.9,18.23,42.02,10.505
16.3,18.51,34.48,8.62
29.7,20,45.54,11.385
44.5,19.99,36.96,9.24
58.6,21.43,43.62,10.905
68.5,21.31,49.392,12.348
50.9,22.9,55.998,14
39,25.41,63.94,15.985
79.5,27.53,55.58,13.895
96.1,26.86,142.24,35.56
92.8,25.17,86.28,21.57
88,23.12,75.02,18.755
79.1,25.79,75.346,18.837
59.7,32.83,89.983,22.496
48,31.14,38.196,9.5489
43.2,26.17,47.68,11.92
26.2,31.3,58.64,14.66
29.8,34.36,119.44,29.86
16.2,38,97.3,24.325
32.5,39,91.249,22.812
51.4,36.18,72.04,18.01
59.9,29.54,60.52,15.13
89.5,26.83,86.38,21.595
97.1,23,35.9,8.975
97.1,16.78,12.06,3.015
93.1,18.3,45.94,11.485
85.7,17.52,9.5,2.375
49.3,13,19.82,4.955
62.7,15,39.98,9.995
48.5,15.34,14.32,3.58
6.4,17,41.88,10.47
21.7,10.34,24.4,6.1
